nij,score,exists,genre_sim,label_sim,year_sim
1,0.0187553060139684,1,0.1890972579050102,1,0.6931471805599453
1,0.21214280969061022,1,0.00433208190153811,0,0.6931471805599453
1,0.06929400495953766,1,0.02037985697995448,0,0.0
1,-0.00632389486513277,1,0.0025848328432319656,1,1.0986122886681098
1,0.017197637247966423,1,0.15758688798563147,0,0.0
1,0.05520678115609203,1,0.0017537091290136253,1,0.0
1,0.020259423560191347,1,0.15493237149406258,0,0.0
2,0.1349618657013976,1,0.032772935071902154,0,1.3862943611198906
1,0.11579304091560202,1,0.00016843157658119612,0,0.0
2,0.2542996283406571,1,0.2240161610554472,1,0.6931471805599453
5,0.3015423998518265,1,0.13440677086920172,1,0.0
1,0.06929400495953766,1,0.0021400243065828883,1,0.0
1,0.24516844692904421,1,0.009890797074973978,0,0.6931471805599453
1,0.2591980254544853,1,0.0004886333779295926,0,0.6931471805599453
2,0.2579508494355328,1,0.011306917277087325,0,0.0
1,0.21470319099876223,1,0.006063444049741573,1,1.3862943611198906
2,0.12796402516481925,1,0.1867067406256765,0,1.0986122886681098
7,0.2711151462343175,1,0.04845303505429188,0,1.3862943611198906
1,0.08110993036796493,1,0.0649409085260102,0,1.3862943611198906
5,0.2612262205456906,1,0.7181828492996817,0,0.0
1,0.09036985120792115,1,0.07637232562606622,0,0.0
1,0.014810448335906794,1,0.2400823604302761,0,1.3862943611198906
4,0.4008708756030726,1,0.4091364865699212,0,0.6931471805599453
4,0.12199477609702386,1,0.03818932376834483,0,1.3862943611198906
4,0.1774176691334614,1,0.03947609001283647,0,1.0986122886681098
1,0.041841905317950234,1,0.004809511961059498,0,0.0
1,-0.011899301732156857,1,0.20658368906795654,0,1.3862943611198906
1,0.15909276063658856,1,0.007558412598782982,0,1.0986122886681098
1,0.03888962562858384,1,0.04598529723923328,0,0.0
1,0.10381163674108101,1,0.05445716284702484,0,0.6931471805599453
2,0.13072174340841083,1,0.05030361817643125,0,0.6931471805599453
2,0.21067711544217355,1,0.19171818615168335,0,0.6931471805599453
1,-0.0021484704076876323,1,0.002114286867699211,0,1.0986122886681098
1,-0.017842201984824165,1,0.19599212978835678,0,1.3862943611198906
1,0.2963130835121287,1,0.5328817967255092,0,1.0986122886681098
2,0.014009097907520456,1,0.059095017792647586,0,0.0
1,0.1557902389914613,1,0.07134380342086022,0,0.0
1,0.023432980633171327,1,0.06820628707985432,0,0.0
1,0.013222397760141778,1,0.02556334077731326,0,0.0
1,0.013948067806193332,1,0.2231967752096079,0,0.0
1,0.013102640465947514,1,0.1618842768825084,0,0.0
1,0.048272746373605846,1,0.006399242132393845,0,1.0986122886681098
1,0.18647087530248252,1,0.1519131488798644,0,1.3862943611198906
1,0.01370481033589227,1,0.1993510133420463,0,0.6931471805599453
1,0.04496412482826583,1,0.03386415946223531,0,0.6931471805599453
1,0.13316235081924446,1,0.0053102801673410305,0,0.6931471805599453
1,0.16022202206214667,1,0.0014119290180399924,0,0.6931471805599453
1,0.11348670451323853,1,0.2603279046412973,0,1.0986122886681098
1,0.22557366357487105,1,0.046529132316906585,0,1.0986122886681098
2,0.19608995696664228,1,0.08143107156874196,0,1.0986122886681098
1,0.15157419543509557,1,0.20086221473771693,0,0.6931471805599453
1,0.037873613976804846,1,0.14251278885296803,0,0.6931471805599453
1,0.06637515855444373,1,0.08053210526510002,0,1.0986122886681098
1,0.09036985120792115,1,0.0023183532510453464,0,0.0
1,0.23524045648902017,1,0.0033095069939272914,0,0.0
1,0.1103287924867338,1,0.13013019970618944,0,0.0
1,0.23273277236444756,1,0.0196165070290526,0,0.6931471805599453
6,0.37430633560367516,1,0.0019897856406918546,0,0.0
1,0.13234067782272857,1,0.001182488094112033,0,1.0986122886681098
1,0.19953060145703533,1,0.027116786715642882,0,0.6931471805599453
1,0.09887269580290291,1,0.014868688610897074,0,0.6931471805599453
2,0.3459644992317315,1,0.05292657372207621,0,0.0
1,0.03619111519798616,1,0.5889992686902055,0,1.0986122886681098
1,0.05410886814776466,1,0.01834340153991787,0,1.0986122886681098
1,0.12090994129166381,1,0.0005599228179494764,0,0.0
2,0.1349618657013976,1,0.6055191056252878,0,1.3862943611198906
1,-0.005059848835305897,1,0.08498711090464539,0,1.9459101490553132
3,0.1519144103710585,1,0.04042537886358033,0,0.6931471805599453
5,0.09838171961379316,1,0.04568942988495661,0,1.6094379124341003
3,0.243868223297245,1,0.15155955896360052,1,1.6094379124341003
2,0.02173575472747673,1,0.1268072001787237,0,0.6931471805599453
1,0.16431044684214632,1,0.0004683517740854404,0,0.6931471805599453
1,0.13037233778960194,1,0.1402786108263795,0,1.791759469228055
1,0.0138392582825273,1,0.15973997721895217,0,1.3862943611198906
1,0.0828133525581981,1,0.0,0,0.0
3,0.06420020308613535,1,0.29603216544664723,0,0.6931471805599453
2,0.19356618265244527,1,0.009798307695023212,1,1.0986122886681098
3,0.0257249496105796,1,0.16936246764127116,0,0.6931471805599453
2,0.10055104027810773,1,0.0,0,1.0986122886681098
3,0.023005026578116483,1,0.0019563571000253965,0,1.6094379124341003
1,0.16945098721733132,1,0.14294144643995632,0,0.6931471805599453
1,-0.0012025526274920969,1,0.0005419595300738544,0,0.0
1,0.12602833454150703,1,0.04243540856683958,0,0.0
2,0.1001724136515056,1,0.0005605282455539706,0,1.3862943611198906
2,0.01907343759178991,1,0.05686779845176926,0,2.0794415416798357
1,0.08048794859822864,1,0.17211989254926674,0,0.0
1,-0.031693937938952234,1,0.038214221916879954,0,1.6094379124341003
2,0.334798201524208,1,0.34341993722262987,0,0.6931471805599453
5,0.05448660565148945,1,0.271053005183708,0,0.6931471805599453
2,0.014352593367718273,1,0.03056330362907056,0,1.6094379124341003
1,-0.014138335823541768,1,0.011365994876968655,0,1.0986122886681098
1,0.0015760196381239837,1,0.00025000242844464005,0,1.0986122886681098
1,-0.005474917322742067,1,0.06773083525029444,0,1.0986122886681098
1,0.02163434567799457,1,0.05069951815726448,0,0.6931471805599453
1,0.15789193315040345,1,0.0012375734727788634,0,0.6931471805599453
1,-0.015300725359472989,1,0.02290551705622823,0,0.6931471805599453
1,-0.013011985838345274,1,0.06945066052947013,0,0.0
1,0.029079946654283532,1,0.01725977869745099,0,1.0986122886681098
2,0.05582805311409134,1,0.0035623789410466067,0,1.3862943611198906
1,0.08771475533911821,1,0.06256539446239762,0,0.0
1,0.08400645149831436,1,0.3215857676410556,0,1.0986122886681098
3,0.303846063311001,1,0.5048357185486171,0,0.0
1,0.05602219162694853,1,0.0006511047437683937,0,0.6931471805599453
1,0.09794081522272113,1,0.058319903462017764,0,1.0986122886681098
5,0.48132193124224076,1,0.05773843415584601,0,1.3862943611198906
1,0.01539791092503093,1,0.005948012274788361,0,1.3862943611198906
2,0.09649013269501512,1,0.08205246935942656,0,0.6931471805599453
1,0.286710410587516,1,0.03064371069285643,0,0.6931471805599453
1,0.07879484241943338,1,0.010658511542332105,0,0.0
1,0.06570079540563345,1,0.0,0,1.3862943611198906
1,0.047363141834791275,1,0.0008598632355196756,0,1.3862943611198906
1,0.1626612576637551,1,0.0003397273470254758,0,0.6931471805599453
1,0.22617868102763286,1,0.006293555212751101,0,1.0986122886681098
3,0.2686640804680883,1,0.10385387480220853,1,0.6931471805599453
1,0.10983779675677044,1,0.028616440000049592,0,1.0986122886681098
1,0.08106188246049562,1,0.04157625882467875,0,0.0
1,0.1848009309241064,1,0.023512846894772177,0,0.6931471805599453
1,0.07191836214443699,1,0.011241216893701833,0,0.6931471805599453
2,0.1626612576637551,1,0.003844090472103434,0,0.6931471805599453
1,0.12926424303045253,1,0.010202574995895497,0,0.6931471805599453
1,0.07042903585385446,1,0.010683850008356477,0,1.0986122886681098
3,0.689429081891933,1,0.0019705320690523997,0,1.0986122886681098
3,0.8611818408319788,1,0.03288679302441566,0,0.0
1,0.36772172551651244,1,0.0,0,1.0986122886681098
3,0.12870064827081104,1,0.31872682445704514,0,3.258096538021482
1,0.07483538506804914,1,0.06806772054455612,0,1.9459101490553132
1,0.019981722237896613,1,0.005663519657418625,0,2.1972245773362196
1,0.009677686106822018,1,0.060243440791321046,1,2.772588722239781
2,0.054111482978939786,1,0.015166356505325385,0,2.3978952727983707
2,0.050884050256166116,1,0.12008157352839499,0,3.091042453358316
1,0.03483890011477082,1,0.0031911322514501794,0,2.6390573296152584
6,0.2394043918551704,1,0.017018575168169292,1,2.5649493574615367
2,0.08093392085605013,1,0.2224020557188473,0,2.0794415416798357
1,0.17889886379066652,1,0.07721785528053593,0,1.791759469228055
1,-0.014377672741772181,1,0.06578816345963412,0,2.833213344056216
2,0.19646789380661706,1,0.32308522288191655,1,2.772588722239781
1,0.06588457402394608,1,0.005803947187704939,1,2.1972245773362196
14,0.2842669272674654,1,0.1293734950898182,1,2.995732273553991
1,0.007332522186068084,1,0.02480733329301621,0,1.9459101490553132
2,0.08018698977192652,1,0.014532780510980059,1,2.772588722239781
1,0.0910276010692946,1,0.15589216117301896,0,1.6094379124341003
3,0.18975117623399793,1,0.2004388419014025,0,1.3862943611198906
1,0.12589628952667178,1,0.11954289528914386,0,1.791759469228055
2,0.11527241695164037,1,0.0250768411610095,0,3.044522437723423
2,0.5480396390291494,1,0.0,0,2.1972245773362196
1,0.23506798840325852,1,0.17499154265758166,0,0.6931471805599453
1,0.04451150785333067,1,0.00011936715828619882,0,0.0
4,0.27089352047861487,1,0.01599303042175737,0,1.9459101490553132
1,0.10178446535937877,1,0.08633466040312687,0,1.0986122886681098
2,0.2020478141890433,1,0.08655094101967753,1,2.0794415416798357
1,0.09833873677306529,1,0.0077732948096918,1,3.091042453358316
1,0.10592950633034875,1,9.61145292734944e-05,0,2.3978952727983707
4,0.20797891679099237,1,0.004858524130328501,0,2.1972245773362196
1,0.21811652116641422,1,0.08672841884666216,0,1.791759469228055
2,0.19493283909271697,1,0.0597856726791961,0,2.3978952727983707
4,0.3883973391929158,1,0.00013857983128318097,0,2.1972245773362196
1,0.09278672916908516,1,0.07670237444539851,0,2.3978952727983707
4,0.2725624976194809,1,0.0006165703551196389,0,2.0794415416798357
1,0.49653895441908436,1,0.0,0,0.6931471805599453
1,0.17392207743639812,1,4.6026566943635494e-05,0,1.791759469228055
1,0.23278086011867824,1,0.03871626909381831,0,0.0
1,0.13072952506606308,1,0.010819082329288854,0,1.3862943611198906
1,0.14655172864024488,1,0.042724723844612345,0,1.3862943611198906
5,0.3123360569839747,1,0.06547705688253003,1,1.0986122886681098
1,0.43657883526737523,1,0.9469496537948419,0,0.6931471805599453
3,0.1202836492807595,1,0.015063187367135966,0,1.9459101490553132
1,0.2321575520423086,1,0.05958246937594491,0,1.791759469228055
1,0.22863705864178346,1,0.0014145974607725487,0,0.6931471805599453
1,0.06552386259232533,1,0.009162976208109463,0,0.6931471805599453
1,0.10818473110580612,1,0.005207082227029591,0,1.0986122886681098
1,0.26109825500546596,1,0.0024524068709758096,0,1.6094379124341003
1,0.10420384648153096,1,0.01418831378339025,0,0.6931471805599453
4,0.5412636221927356,1,0.3923797633735613,0,1.3862943611198906
1,0.3018275776663291,1,0.0013794731051828268,0,1.0986122886681098
3,0.3407905084219861,1,0.006566400546443751,0,1.0986122886681098
1,0.15705791040009742,1,0.0,0,0.0
4,0.46259908557701074,1,0.005062127768243108,0,0.6931471805599453
1,0.4010222868093745,1,0.9596425447171343,0,0.0
1,0.47684828259331546,1,0.06443614323972613,0,0.6931471805599453
2,0.5125159841684868,1,0.18523881142990717,0,1.0986122886681098
1,0.5043932190683332,1,0.19173002250551863,1,1.0986122886681098
1,0.5971225869560137,1,0.9596425447171343,0,0.6931471805599453
2,0.5412636221927356,1,0.09630405786248675,0,0.6931471805599453
1,0.5971225869560137,1,0.18417964082465144,0,0.6931471805599453
1,0.5212883834891205,1,0.19315245327813124,0,0.0
2,0.2920908084984639,1,0.14891124449626247,1,0.0
3,0.15779886798081091,1,0.006944409300157495,1,0.0
1,0.10867100272399807,1,0.02633595376071185,0,0.0
2,0.06989280192731867,1,0.001128143956023564,1,0.6931471805599453
1,0.026822405932101903,1,0.0055389492378588034,0,1.0986122886681098
1,0.06691795602520287,1,0.0,0,0.0
2,0.236793904739214,1,0.0505455112078258,0,0.6931471805599453
2,0.19574621446485696,1,0.07047768566561319,0,0.6931471805599453
1,0.0482184165323746,1,6.457940080839553e-05,0,0.0
1,0.021699109137371622,1,0.0004282679209711704,0,0.6931471805599453
1,0.19838082686119757,1,0.0030093065269534147,0,0.6931471805599453
1,0.0905256860967567,1,0.0010453418799334369,0,0.6931471805599453
1,0.26500962492135643,1,0.5550015392257435,0,0.0
2,0.17285954058517647,1,0.001205018023716642,0,0.6931471805599453
1,0.2581990502784445,1,0.0,0,0.0
1,0.17353657625583743,1,0.0024539026551403387,0,0.0
1,0.4833705049405247,1,0.00012238073512604863,0,0.0
2,0.2887031153309122,1,0.6303998438932382,0,0.6931471805599453
1,0.12452280849266864,1,0.003911359772776235,0,0.0
1,0.22852186572840003,1,0.0,0,0.0
1,0.2297498821975484,1,0.15279993066117392,0,0.0
2,0.28650504076545613,1,0.15279993066117403,0,0.0
3,0.08161380666552852,1,0.029015979035243555,0,1.0986122886681098
1,0.017860792009073857,1,0.678117662419415,0,2.302585092994046
1,-0.01796878078007382,1,0.0,0,2.4849066497880004
2,0.18543456872687772,1,0.04817148404292504,0,0.0
2,0.08842370927852282,1,0.28398893285431526,1,1.3862943611198906
1,0.018806849872536852,1,0.006016672805000733,0,0.6931471805599453
7,0.09810016041182186,1,0.011685084163820303,0,1.9459101490553132
1,0.1650184716578164,1,0.002295214446474847,0,1.6094379124341003
4,0.21649633930234796,1,0.40061652474784637,0,2.0794415416798357
1,-0.029274639414456616,1,0.00012018746651099033,0,1.6094379124341003
11,0.17054911620742214,1,0.010580962151506057,0,1.0986122886681098
1,-0.031012780335228186,1,0.009044902565994994,0,1.9459101490553132
2,0.14283106635727927,1,0.07045057212478123,0,1.791759469228055
9,0.06904596307245414,1,0.021903904754966175,0,1.9459101490553132
1,0.26658380821991773,1,0.026885426758435305,0,0.6931471805599453
6,0.076166971097748,1,0.03566425319786026,0,2.1972245773362196
6,0.03514644978627647,1,0.0011720923162408248,0,2.0794415416798357
3,0.01652874674907312,1,0.023143551491511816,0,1.6094379124341003
3,0.0011622369725003997,1,0.00977447796071218,0,2.0794415416798357
1,-0.025800272520398862,1,0.0005008828331999338,0,1.0986122886681098
1,0.080329382230115,1,0.0014792701860079083,0,0.0
1,0.08129041359550337,1,0.0,0,0.6931471805599453
2,0.027937319515533132,1,0.044483850691702354,0,1.0986122886681098
2,0.09005237171516081,1,8.111965890522654e-05,1,1.791759469228055
1,0.009383434694252969,1,4.227749833307648e-05,0,0.6931471805599453
1,0.06659300157576406,1,0.012337050516847858,0,1.0986122886681098
4,0.03093036289832015,1,0.000344659035070749,0,1.791759469228055
1,-0.014520484995961376,1,0.00021641761188329056,0,1.0986122886681098
3,0.132626926619468,1,0.03226869333249793,0,1.9459101490553132
2,0.14392373916644172,1,0.21572516287242494,1,1.791759469228055
4,0.010617821931796346,1,0.006045101020429322,0,1.9459101490553132
4,0.004619655925516011,1,0.0019632195184117185,0,1.0986122886681098
4,0.03881050755431857,1,0.008142313779682886,0,1.9459101490553132
1,0.0013009073444542807,1,0.011093702812626116,0,2.0794415416798357
3,0.007711367008799277,1,0.030818649632740613,0,2.302585092994046
4,0.2094128445610875,1,0.49363016499218715,1,1.0986122886681098
1,-0.029274639414456616,1,0.0045567342304266845,0,1.3862943611198906
2,0.004562877038307915,1,0.021539536035326212,0,1.6094379124341003
1,-0.006034776847566332,1,0.017381864878675546,0,1.6094379124341003
1,-0.04646549303698403,1,0.0028780876635975394,0,1.9459101490553132
3,0.018489276002789774,1,0.0030694761967785533,0,1.3862943611198906
1,-0.023720824005149646,1,0.03170411660322814,0,1.3862943611198906
1,-0.03080259474727504,1,0.004514446218010781,0,1.791759469228055
1,-0.00517492350766942,1,0.002416784634901692,0,0.6931471805599453
2,0.004336585978588685,1,0.010811025963264775,0,1.3862943611198906
1,-0.008332781037551456,1,0.006047692507829439,0,1.791759469228055
1,-0.04815734458433587,1,0.00015415592392076238,1,2.302585092994046
1,-0.01412626464810352,1,0.013301709945581663,0,0.0
2,-0.003934146579309939,1,0.01569223743816539,0,0.6931471805599453
1,0.019448786591216904,1,0.000348136730732973,0,0.6931471805599453
1,0.05999416122908648,1,0.011366460649405719,0,0.0
6,0.13456942517044854,1,0.020507729478427605,0,1.791759469228055
2,0.07985393757661713,1,0.000705823494869362,0,1.0986122886681098
6,0.2538623489358462,1,0.010630601445952292,0,0.6931471805599453
1,0.08226524068889828,1,0.00027449559676462343,1,1.6094379124341003
1,0.04638794553038005,1,0.0025060182187709446,0,0.6931471805599453
2,0.0019313332983042677,1,0.019157946403332682,0,0.6931471805599453
1,0.016629801666956486,1,0.015527108016589408,0,0.6931471805599453
1,0.14068750542249217,1,0.0006277433753478778,1,0.0
3,0.049404949337208265,1,0.024818214436152952,0,1.0986122886681098
1,0.07483538506804914,1,0.794624228315915,0,1.6094379124341003
2,0.05404092333879011,1,0.005639432887809104,0,1.0986122886681098
1,-0.006873563461122069,1,0.0002539217998541732,0,1.0986122886681098
1,0.1138820755411555,1,0.00014777607355342948,0,0.0
1,0.024935015083851472,1,6.301412487685898e-05,1,1.0986122886681098
1,0.14960958381636277,1,0.04989642869582944,0,0.0
3,0.09593372137602175,1,0.03726496833664705,0,0.0
1,0.13408149583170814,1,0.03088508853256322,0,0.0
4,0.1682826450989437,1,0.11802369777306132,0,0.6931471805599453
4,0.06425582983849114,1,0.3963979437980307,1,1.3862943611198906
3,0.11903236750442968,1,0.21943061882265635,0,0.6931471805599453
2,0.004865391888447112,1,0.05272751633290862,1,0.0
2,0.1427950375220253,1,0.004071993469732305,0,0.0
4,0.15513206153305176,1,0.16707960501214847,1,0.0
2,0.015419957883659855,1,0.16180063997027028,1,1.3862943611198906
2,0.0006519946648225982,1,0.14402164943374607,0,0.0
4,0.32670476610542254,1,0.019476889634812644,0,0.6931471805599453
2,0.013825086026166845,1,0.011972261812076779,0,1.9459101490553132
1,0.006748971939134919,1,0.017652435615182926,0,1.3862943611198906
1,-0.006054503266760336,1,0.7474937107967715,0,1.791759469228055
5,0.0774522218680648,1,0.1278562793577066,0,0.6931471805599453
5,0.036941271704740736,1,0.8463891269781683,1,1.6094379124341003
1,0.020025171513890275,1,0.01845797101846358,0,1.0986122886681098
1,-0.04406340710228563,1,0.022912131730729035,0,1.0986122886681098
2,0.25281667920872125,1,0.018596045621753765,0,1.3862943611198906
2,-0.011418675250966022,1,0.35060952658391087,1,1.0986122886681098
2,0.05357786277673825,1,0.10197712905535161,1,1.0986122886681098
2,0.16004564257663423,1,0.0,0,0.6931471805599453
1,-0.00398202994292615,1,0.0008837822083431757,0,0.0
1,-0.03295728134479257,1,0.015780904671762963,0,1.0986122886681098
1,0.05253009029025441,1,0.03345164615390017,1,1.0986122886681098
1,-0.031961794803356196,1,0.34203977207656244,0,0.0
2,-0.017394752588591633,1,0.1727932828276152,1,0.6931471805599453
1,0.22430863814995625,1,0.018033030356764512,0,1.3862943611198906
3,-0.0021563417278533956,1,0.08693726408090274,0,0.6931471805599453
1,-0.02874503560282002,1,0.09239014403624857,0,0.0
2,0.05940557534418639,1,0.042779787902103794,0,1.791759469228055
12,0.1290048063772778,1,0.1899096028710069,1,1.9459101490553132
2,0.049005351734609424,1,0.053155962501911125,0,1.0986122886681098
3,0.006277964119152447,1,0.07138451214357866,1,0.0
1,-0.029196487713888646,1,0.06291458142598771,1,0.6931471805599453
1,0.12041580767852848,1,0.011297506885475261,0,0.6931471805599453
3,0.07765890545859037,1,0.3318873850074734,1,0.6931471805599453
1,-0.005765932426798116,1,0.655478175388103,1,0.0
1,-0.028284804422810096,1,0.3493172135095328,0,0.0
4,0.08381865665985422,1,0.024551607900215044,1,1.0986122886681098
1,0.03877422236019105,1,0.0034349756894443972,0,0.6931471805599453
1,0.18445320228936612,1,0.0,0,1.0986122886681098
3,0.17335724003575928,1,0.062026207187262816,0,0.6931471805599453
2,0.16117620060540797,1,0.031103792952937193,1,1.3862943611198906
3,0.1525180976104336,1,0.6005286007312902,1,1.0986122886681098
1,0.1567392518894642,1,0.007209013189915292,1,0.6931471805599453
7,0.25498493027536934,1,0.050503411350585226,0,1.3862943611198906
2,0.03857187865257106,1,0.0505025058373304,0,1.3862943611198906
2,0.06716034391149679,1,0.27934358011265903,0,1.3862943611198906
1,0.03918123790583212,1,0.003144040051271002,0,1.3862943611198906
1,0.02288346885685204,1,0.03143187659028435,0,1.6094379124341003
1,0.12926424303045253,1,0.0,1,0.0
2,0.05253009029025441,1,0.014237079261135821,1,1.3862943611198906
1,0.053051626765038176,1,0.020815899554360473,1,1.3862943611198906
2,0.10134615392797114,1,0.007913328724964197,1,1.0986122886681098
2,0.15048265908093506,1,0.018761806313172924,0,0.6931471805599453
5,0.28104762848470827,1,0.012907995406316042,0,1.0986122886681098
1,0.044772864190493575,1,0.006203477145071301,0,1.0986122886681098
1,0.03796944683940261,1,0.0,0,1.3862943611198906
1,0.07196022532591269,1,0.011215449818728462,0,0.6931471805599453
3,0.20289030650755877,1,0.14953600335163975,0,1.3862943611198906
1,0.38737800874744444,1,0.0,0,1.6094379124341003
1,0.10525243369733618,1,0.0007262478290364083,0,0.0
2,0.20052254103846517,1,0.0,0,0.6931471805599453
2,0.09973313394314758,1,0.36901188539722773,0,1.6094379124341003
2,0.27266996380190206,1,0.04093809190470599,0,1.0986122886681098
1,0.09763619337468747,1,0.36901188539722773,0,1.0986122886681098
2,0.14849451562858254,1,0.0,0,1.0986122886681098
2,0.06208665412224727,1,0.0026291194776475457,0,1.3862943611198906
1,-0.02135657081747657,1,0.00015146361955720167,1,2.0794415416798357
8,0.3227055728590222,1,0.12880333295897017,0,0.0
1,0.02886990996779537,1,0.33577149147313,0,1.0986122886681098
3,0.08161380666552852,1,0.0009063379469684829,0,1.0986122886681098
3,0.0253133845182707,1,0.007770992490172657,0,1.0986122886681098
5,0.1442117302736358,1,0.022451363318693573,0,0.6931471805599453
3,0.014645254617251587,1,0.002024728311850632,1,1.3862943611198906
1,0.019960013134171378,1,0.14913750689302407,0,1.0986122886681098
1,-0.031186309643088,1,0.015920386525999586,0,1.0986122886681098
1,-0.03977064193795331,1,0.30856043666353483,0,1.0986122886681098
1,-0.032136381467824895,1,0.0003389436082027464,1,0.0
4,0.07126601004660668,1,0.003361469162751707,0,0.6931471805599453
4,0.04108538737115893,1,0.2056834714738226,0,1.0986122886681098
1,0.07401637599787526,1,0.00747511422124425,0,0.6931471805599453
5,0.020456470244673647,1,0.04089890190666501,1,1.0986122886681098
2,0.051766494752964604,1,0.0,0,1.3862943611198906
4,0.03883985207888598,1,0.01901453631701211,0,1.6094379124341003
2,-0.028993962130796507,1,0.0010655757243910324,0,1.791759469228055
1,0.15759161911643144,1,0.4770796114746836,0,0.6931471805599453
3,0.011819887876480435,1,0.046626251966508936,0,0.6931471805599453
5,0.028109522140896518,1,0.039907616991916584,1,1.791759469228055
1,0.11325544407422669,1,0.00537625188688029,0,0.6931471805599453
5,0.11007691161899225,1,0.2549849468307952,0,1.3862943611198906
2,0.004547812721628971,1,2.689096839614269e-05,0,0.0
1,0.07401637599787526,1,0.023108029288691156,0,0.0
5,0.09340518187141157,1,0.0002915585634347684,1,0.6931471805599453
1,0.02139298783713481,1,8.095003107178034e-05,0,0.0
1,0.060553544226397554,1,0.045963335316838605,1,0.6931471805599453
3,0.007644132749370298,1,0.0033393534501200417,0,1.3862943611198906
1,0.1663688956437664,1,0.0004688971173258949,0,0.6931471805599453
1,0.12365573072886457,1,0.3749769160469463,0,0.6931471805599453
1,0.01857076150744062,1,0.04729159803523486,0,0.6931471805599453
1,-0.049603829185604305,1,0.016662523613750868,1,0.6931471805599453
10,0.06247598256892762,1,0.1301844603693616,1,1.6094379124341003
2,-0.008508732941108245,1,0.26770560209864813,0,1.6094379124341003
1,-0.002873213212188364,1,0.0038333117965621,0,1.0986122886681098
4,0.020850360798963283,1,0.032976781323746374,0,1.0986122886681098
2,0.008807475351155551,1,0.024167078789922636,0,1.0986122886681098
1,-0.032136381467824895,1,0.020049288375657226,1,0.6931471805599453
1,-0.03170291873918481,1,0.050344675561781904,0,1.0986122886681098
1,-0.03220780587569143,1,0.034964969751338115,1,0.6931471805599453
1,-0.009924909553081394,1,0.005300927703896008,1,1.0986122886681098
7,0.04655307119211006,1,0.00732153774343447,0,1.0986122886681098
2,-0.009099286276333734,1,0.006168075533473871,1,1.6094379124341003
2,0.007468090419900515,1,0.0037540910696360896,1,0.6931471805599453
2,0.16334467053207605,1,0.4298179427937734,0,0.6931471805599453
1,-0.033589240136712606,1,0.006981321219373893,0,1.3862943611198906
2,0.03262719375006046,1,0.013205970355510188,0,0.6931471805599453
3,0.02478881899716862,1,0.040227209357537874,0,0.6931471805599453
1,-0.012130170797348449,1,0.030841521598367172,0,1.3862943611198906
1,0.10266895564207147,1,0.007291212206459008,1,1.6094379124341003
1,-0.05001841724398782,1,0.0020097204336404495,1,2.0794415416798357
1,-0.02764234888414845,1,0.00365270971772258,1,1.791759469228055
2,0.006944545332580431,1,0.0011058413437056158,0,0.6931471805599453
4,0.03425962812302362,1,0.03790704042348281,1,0.6931471805599453
1,-0.006491190884116347,1,0.13346926624811317,0,1.6094379124341003
2,0.014489082029492251,1,0.01888530111703768,1,1.6094379124341003
1,0.05342259554466547,1,0.006664970484912991,0,0.0
1,0.04081627469594284,1,0.001621652254867545,0,0.0
2,-0.002266359706855181,1,0.048875883965750044,0,0.0
3,0.12941724215059658,1,0.10984216255272561,0,0.6931471805599453
1,0.1334997849434839,1,0.08336764084179882,1,0.0
1,0.014645254617251587,1,3.230653972419173e-05,1,0.0
3,0.043758028759977655,1,0.04286782098000508,0,0.0
1,0.0025215129596222806,1,0.04489476205239973,0,0.0
1,-0.010730058115674441,1,0.0020317639809553922,0,0.6931471805599453
1,0.033320417206588585,1,0.005495939619072021,0,0.0
4,0.11366217480953926,1,1.1749369529523435e-06,0,1.6094379124341003
1,0.3246121166723269,1,0.0007890485826799187,0,0.6931471805599453
1,0.1663688956437664,1,0.004801343817455006,0,0.0
1,0.10127157953492213,1,0.3011169796390025,0,0.0
1,0.059801166366892936,1,0.015616901471067313,0,0.0
1,-0.004824169052848611,1,0.050355341985694024,0,0.0
1,0.02139298783713481,1,0.00048586066324940447,1,0.0
2,0.38526313263869466,1,0.000989387448879886,0,0.6931471805599453
3,0.04226444426461679,1,0.029910955180335486,0,2.0794415416798357
1,-0.0286144480949453,1,0.004635693839055932,0,1.791759469228055
1,0.10189176601599925,1,0.05222029589724275,0,1.6094379124341003
1,0.036395879813724906,1,0.008063711542914187,0,1.6094379124341003
3,0.04299037346070127,1,0.18884938809495377,0,1.791759469228055
3,0.20409685800959784,1,0.7056529942520737,1,2.3978952727983707
1,-0.024408687613990558,1,0.06836853814738653,0,1.9459101490553132
2,0.15892951669365343,1,0.5670648536870622,0,1.791759469228055
4,0.021718837770919788,1,0.0545711157444867,0,2.0794415416798357
6,0.09027377161287081,1,0.035414802223027286,0,2.302585092994046
2,-0.018813775067507695,1,0.0010664536417825943,0,1.791759469228055
2,0.0022456619291499114,1,0.02544924403258264,1,1.791759469228055
7,0.07155469338865764,1,0.06392632950819832,1,2.1972245773362196
5,0.300184354173509,1,0.05542999908823343,1,1.3862943611198906
1,0.006546428737325007,1,0.0025371762793016117,0,2.302585092994046
1,-0.01862218281744488,1,0.0,0,1.0986122886681098
1,0.09460001944901006,1,0.0009349527835610383,0,0.0
1,-0.005328483130750483,1,0.0069384709553717006,0,0.6931471805599453
1,0.08029771352708133,1,0.010930292889753335,0,0.0
1,-0.03295728134479257,1,0.03353201968658004,0,1.791759469228055
