src	trg	nij	score
2066622	273695	4	0.9999998560271764
2068516	248628	10	0.9999999999969212
2068516	250902	18	0.9999999999999905
2068516	319970	11	0.9999999999968632
2068516	380929	18	1.0
2068516	636433	9	0.9999999959755076
2068516	739929	18	1.0
2068516	851817	18	1.0
2068516	942209	9	0.999999999803402
2068516	966569	9	0.9999999999672238
207470	230620	23	0.9999998126527544
207470	250149	18	0.9999999999781782
207470	364768	33	1.0
207470	371806	48	1.0
207470	398973	22	0.9999999915957276
207470	410333	31	0.999999922781182
207470	490242	47	1.0
207470	503075	37	1.0
2077815	287143	1	0.9999998388721204
2078946	493551	7	0.999999999999896
2078946	53807	17	0.9999999999983727
2078946	61848	10	0.99999999998809
2078946	659967	3	0.9999999233382504
2078946	664145	16	0.9999999999999994
2078946	853538	12	1.0
2082038	421050	2	0.9999999995835288
208348	380875	11	0.999999999999992
2085508	503075	16	0.9999999999948704
2086557	318300	9	0.9999999994911528
2086557	3185332	5	0.9999999605832216
2086557	326119	4	0.9999999961457352
2086557	80894	10	0.9999999786346307
2086762	213976	2	0.9999999018619112
2086762	2474191	2	0.9999998626387164
208700	2280053	3	0.9999999999801352
208700	821327	6	1.0
2091766	2192798	28	1.0
2091766	2621158	8	0.9999999991845796
2091766	3564072	6	0.9999999999740412
2091766	3781613	6	0.9999999993544574
2091766	4130664	10	1.0
2091766	4344706	7	1.0
2091766	4992352	6	0.9999999999514152
2091766	726440	6	0.9999998387908632
2097630	543841	7	0.999999990619004
2097630	722885	5	0.9999999999999644
2098991	230175	1	0.9999999233546693
2098991	259820	1	0.9999999744108866
2098991	2701808	1	0.9999999481815668
2102859	233124	3	0.9999999849548245
2102859	53807	12	0.9999999999999984
2102859	975509	2	0.9999999650148832
21057	23286	1	0.9999998351474604
21057	33905	3	0.999999999999884
21057	34064	10	1.0
21057	42764	2	0.99999999849848
21057	52875	3	0.9999999999979304
21057	55763	2	0.9999999997476512
2108380	2137111	1	0.9999999978705
2108380	260862	2	0.9999999999762896
2108380	316312	2	0.9999999977512564
2108380	4926876	2	0.9999999999715612
2108380	798690	5	1.0
21137	4240	1	0.999999815886028
21137	4266	5	1.0
21137	499991	1	0.9999998896364856
21137	83646	1	0.9999999676143888
2115204	214561	2	0.999999961616448
2115204	583133	2	0.9999998124264956
2117533	2679122	4	0.9999999999975696
2117533	2684107	21	1.0
2117533	389098	4	0.9999999975871968
2117533	4922087	6	0.9999999999971428
2117533	5354120	3	0.9999999998058934
2117533	5910987	3	0.999999881851132
2117751	2118137	3	0.9999999808226386
2117751	2131270	4	0.9999999999676692
2117751	2231980	4	0.9999999999929096
2117751	2501384	6	1.0
2117751	2518803	2	0.9999998389365106
2117751	3603053	1	0.999999825007048
2117751	4229755	5	0.99999999999994
2118137	2131270	4	0.9999999962429432
2118137	2231980	4	0.9999999991700173
2118137	2501384	6	0.9999999999998862
2118137	2518803	6	0.9999999999999986
2118137	4229755	4	0.9999999977627252
2120560	2808127	1	0.999999874869012
2120560	314657	1	0.9999999739164602
2120560	830664	2	0.9999999999992762
212096	381110	3	0.999999867224117
212096	886457	2	0.9999999847223132
2122553	221990	2	0.99999999086183
2122553	2343633	1	0.999999874869012
2122553	296125	2	0.9999999928581562
2122553	4436754	2	0.9999999752344916
2122553	554116	2	0.9999999804233568
2122553	659970	2	0.9999999827213928
2122553	76028	3	0.9999999999930024
2122553	961284	2	0.9999999876653746
2122553	971927	2	0.9999999675555292
2127028	5046038	1	0.9999999998840566
2131270	2231980	3	0.9999999579384184
2131270	2501384	7	1.0
2131270	2518803	7	1.0
2131270	2968656	5	0.9999999999999996
2131270	4229755	3	0.9999999069922934
213976	287143	3	0.9999999781236196
213976	630296	6	0.9999999426854954
213976	71521	9	0.9999999999988616
213976	890020	7	0.9999999995604418
214114	4184874	9	1.0
214407	219565	2	0.9999999984557404
214407	296125	3	0.9999999999996086
214407	516001	2	0.9999999785723156
214407	560714	2	0.9999998463319488
214561	3124256	2	0.999999829006674
214561	4142391	4	0.9999999753139992
214561	4184874	15	1.0
214561	5687652	2	0.9999998781914446
214561	5696339	4	0.999999999996939
214561	583133	13	1.0
214561	963124	4	0.9999999999997924
214572	361658	5	0.9999999917502232
214572	604262	3	0.9999999911892264
2149873	261016	5	0.9999999688036176
2149873	492341	5	0.9999999973605296
2149873	8722	8	0.9999999999739094
215246	36543	38	0.9999999874841472
215246	924804	4	0.9999999962503964
2152944	368085	2	0.9999999206795926
2152944	887079	3	0.9999998837859178
2153789	869362	3	0.9999999739998868
2159982	2621158	6	0.9999999041229152
2159982	2649662	4	0.9999999517867466
2159982	305803	9	0.9999999999998904
2159982	3654723	4	0.9999999204456032
2159982	774755	7	0.999999999669632
2161443	2537154	2	0.9999999990689656
216177	2656563	1	0.999999977278108
216177	491206	1	0.9999998237182254
216177	5056993	1	0.9999999943191232
216177	86794	1	0.9999999884067272
216177	869854	1	0.9999999943191232
2168241	2219240	8	0.9999999999936662
2168241	2292319	6	0.999999997635328
2168241	243671	6	0.9999999980372152
2168241	243675	6	0.999999924151722
2168241	319050	5	0.9999999999025396
2168241	332804	14	1.0
2168241	338616	14	1.0
2168241	341452	12	0.9999999999996998
2168241	345331	7	0.999999997423326
2168241	543844	10	0.9999999999955124
2168241	630133	18	1.0
2168241	630531	10	0.9999999999783452
2168241	695587	7	0.9999999998123044
2169341	2686693	2	0.9999999999983354
2169341	3024381	3	1.0
2170731	712040	5	0.9999999999999972
2171316	341452	5	0.9999999999960898
2171316	50616	3	0.9999999950937464
2171316	628992	3	0.9999999999973244
217255	360863	23	0.9999999999997556
2176041	319969	4	0.999999975140088
2176041	528361	3	0.9999999888796508
2176041	696181	4	0.999999997515062
217848	319339	4	1.0
217848	45771	8	1.0
217848	58101	7	1.0
218103	516001	2	0.9999999982350926
2187249	779992	3	0.9999999999999872
2191328	478911	1	0.99999999148237
2192798	2537786	15	0.9999999999999746
2192798	2596237	17	0.9999999999999996
2192798	2621158	26	1.0
2192798	2650965	13	0.9999999999999684
2192798	2668962	23	1.0
2192798	305803	10	0.9999999819295392
2192798	3123859	12	0.9999999997977176
2192798	3564072	13	1.0
2192798	3781613	10	0.9999999999105136
2192798	4130664	8	0.9999999999987566
2192798	4344706	8	0.9999999999999994
2192798	4655440	9	0.9999999986146196
2192798	4788112	13	0.9999999999999664
2192798	4992352	10	0.999999999998288
2192798	5349961	5	0.999999813648118
2192798	5349962	7	0.9999999324498547
2192798	5641710	12	0.9999999999302228
2192798	5738143	8	0.9999999864799812
2192798	6180074	10	0.9999999996674944
2192798	668530	8	0.9999999576695392
2192798	6929373	8	0.9999999861575198
2192798	6945851	6	0.9999998965976163
2192798	726439	15	1.0
2192798	726440	13	0.9999999995604814
2192798	737986	7	0.9999998940691456
2192798	774755	10	0.9999999609056818
2192798	7812009	5	0.9999998776815244
219565	589703	3	0.999999999990104
219565	76028	6	1.0
2195854	220998	2	0.9999999622646428
2195854	2278849	3	0.9999999999999828
2195854	5493594	2	0.9999999837997676
2195854	6546603	3	0.9999999999646262
2195854	971242	3	0.9999999998030248
220998	2324820	2	0.9999999485992505
220998	2668394	2	0.9999999121349096
220998	5493594	2	0.9999999622646428
2211715	2278849	1	0.999999987734826
2211715	6112000	2	0.9999999997433268
2212191	559096	1	0.9999999536316164
2212983	262324	9	1.0
2213359	401635	2	0.9999998847474868
2213359	917469	3	0.9999999968561633
2213359	925020	2	0.9999999831959396
2214978	452714	3	0.9999999999999994
2216306	996640	2	0.9999999998747706
2216656	256245	6	0.999999999998449
2216656	2682268	4	0.9999999238813082
2216656	2874979	4	0.9999999606595432
2216656	361405	5	0.9999999935633388
2216656	384103	5	0.9999999999938822
2216656	384104	15	1.0
2216656	618504	15	1.0
2216656	697021	6	0.999999999999403
2216656	716379	7	0.9999999999997304
2216656	730915	5	0.9999999992206644
2216656	798540	10	1.0
2216656	965695	3	0.9999999588879334
2219240	243671	5	0.9999999703934952
2219240	243675	23	1.0
2219240	281526	7	0.9999999999759528
2219240	298100	9	0.9999999999993398
2219240	332804	14	1.0
2219240	338616	17	1.0
2219240	341452	20	1.0
2219240	50616	12	1.0
2219240	630531	9	0.9999999998929324
2219240	695580	4	0.9999999956300444
2219240	901455	5	0.9999999594278304
2219337	2292319	4	0.9999999843951464
2219337	2744907	14	1.0
2219337	332804	7	0.9999999999519698
2219337	4213574	3	0.9999999013225742
2219337	50616	12	1.0
2219337	892248	6	0.9999999999998492
221990	296125	2	0.999999995972032
221990	413611	5	0.9999999999999992
221990	4436754	3	0.9999999999847008
221990	554116	2	0.9999999889568436
221990	659970	2	0.9999999902534168
221990	961284	6	1.0
221990	971927	2	0.9999999816959716
222658	3228307	2	0.9999999999939758
222658	46001	6	1.0
2230066	2621158	7	0.9999999781563624
2230066	2736699	5	0.999999983663586
2230066	2959517	3	0.999999999860501
2230066	3044327	22	1.0
2230066	3113929	11	1.0
2230066	3555555	3	0.9999998503491558
2230066	4738325	7	1.0
2230066	5119299	4	0.9999999954365928
2231980	3931312	5	0.9999999999999992
2231980	4229755	3	0.9999999722461408
2231980	906798	3	0.9999998736637136
22367	27927	1	0.9999999300153772
22377	226822	2	0.9999999985951248
22377	2302007	3	0.9999999999721356
22377	28880	2	0.9999999878178072
22377	4240	4	0.9999999999999956
22377	44146	4	0.9999999999999988
22377	458073	3	0.9999999999842714
22377	773271	2	0.9999999780990406
22377	881554	2	0.9999999974358648
22377	98481	2	0.9999999957689752
2239151	769839	3	0.9999999687499792
2239257	407880	1	0.999999961239142
2239257	478911	4	1.0
2239257	870316	2	0.9999999999998104
2240	3818594	1	0.9999999996001172
224817	631484	3	0.999999999560134
224817	720217	6	1.0
2251320	2310191	2	0.9999999999219764
2251320	4962612	1	0.9999999943191232
2251320	536837	1	0.999999958152109
225834	441757	1	0.999999985605581
225834	708944	5	1.0
225926	3647682	1	0.9999999994676134
225926	86794	1	0.9999999940848934
2264230	2781135	3	0.999999999999648
2264230	650627	3	0.9999999996628812
226822	2302007	3	0.9999999999995988
226822	420686	1	0.9999999624408468
226822	458073	2	0.999999999407092
22720	2646444	19	0.9999999999866098
22720	286825	21	0.9999999999999608
22720	630296	18	0.9999998016966432
22720	676568	7	0.9999999993418696
22720	71521	18	0.9999999481601322
22720	86794	3	0.999999876336442
22748	32845	7	1.0
22748	32847	7	1.0
22748	559246	2	0.999999998700394
22748	9066	2	0.9999999974626508
2278409	2701808	2	0.9999999997617156
2278409	3092496	1	0.9999999332322388
2278409	3605072	1	0.999999977278108
2278409	580663	1	0.9999999958262524
2280053	3405142	5	1.0
2280053	521927	5	1.0
228254	281856	14	0.9999999075076564
228254	432287	11	0.9999999967062506
228254	639720	18	0.9999999956704804
2290225	5563614	2	0.9999999956649384
2290225	685311	2	0.9999999688494028
22922	344890	14	1.0
22922	371948	3	0.9999999995951424
22922	552065	9	1.0
22922	583133	5	0.9999999756455322
22922	8142	14	1.0
22922	999466	10	0.9999999999999998
2292319	2329579	5	0.9999999999483468
2292319	244654	6	0.9999999578858944
2292319	2471633	3	0.9999999591116286
2292319	2744907	6	0.9999999999991828
2292319	298100	15	1.0
2292319	332804	7	0.999999988377604
2292319	341452	11	0.9999999999998512
2292319	3753	5	0.9999999899304256
2292319	50616	8	0.9999999999959326
2292319	690852	6	0.999999999993006
22963	43876	3	0.9999999999780254
22963	44946	2	0.999999999998014
22963	51564	2	0.9999999268527476
22963	85741	2	0.9999999534370542
230175	2701808	2	0.9999999921016484
230175	306436	2	0.9999998447887632
230175	3070465	2	0.9999999933134948
230175	3091790	2	0.999999990751712
230175	3210689	3	0.9999999999472712
230175	3510737	2	0.9999999921016484
230175	420562	2	0.9999999884516546
230175	4380179	2	0.9999999768127716
230175	514821	4	0.9999999999999468
230175	517019	2	0.9999999805272684
230175	6255728	2	0.9999999696229338
2302007	458073	4	0.9999999999999932
2302007	613746	5	1.0
2302007	773271	2	0.9999999857991676
230620	371806	20	0.9999999991786808
230621	292657	2	0.9999999953326236
230621	7259366	1	0.9999999896937574
2310191	3733367	3	0.9999999999504212
2310191	382454	2	0.9999999045759144
2310191	4396381	1	0.9999998461938088
2310191	5493594	2	0.9999999779303552
2315155	2474191	4	0.999999991020038
2315155	5910987	3	0.9999999858035928
232050	44153	2	0.9999998284556504
232050	44647	2	0.999999959753758
2324820	3350653	3	0.9999999989809564
2324820	516009	4	0.9999999999989256
2324820	749792	2	0.9999998753584264
2324820	792226	2	0.9999999256573175
232595	44956	8	0.9999999451603052
23286	33905	1	0.9999999509444272
23286	389919	2	0.9999999851376978
23286	55763	1	0.999999961239142
232885	490242	10	0.999999946845381
232885	679569	6	0.9999998093097634
232886	239840	4	0.999999969720006
232886	880686	8	0.9999999999998472
2329579	332804	6	0.999999999559009
2329579	50616	4	0.9999999512795212
2330060	2874973	2	0.9999999999598792
2330060	2972392	2	0.9999999999934877
2330060	4213259	4	1.0
233124	389919	5	0.999999999567846
233751	237323	5	0.9999999999343004
233751	280244	7	0.9999999999999988
233751	292037	5	0.9999999999395804
233751	473692	10	0.9999999999999998
233751	668530	9	0.999999999999994
233751	774755	9	0.9999999999988785
233751	79187	3	0.9999998096894848
233751	874379	4	0.9999999016153476
233751	878867	4	0.9999999196316274
233751	882101	5	0.9999999999889536
23387	34154	2	0.9999999702462268
23387	43674	3	0.9999999995826304
23387	68402	3	0.9999999966340892
23387	7620	7	1.0
23387	7659	4	0.9999999995301712
23387	903	2	0.9999999979829486
23406	25959	1	0.9999998956817272
23406	274929	3	0.9999999999998792
23406	80630	4	1.0
23421	243002	2	0.9999999926161448
23421	24331	2	0.9999999884149922
23421	25319	3	0.9999999999764306
23421	32164	4	0.9999999999999633
23421	332069	2	0.9999999926161448
23421	88916	3	0.9999999999934636
23423	244031	4	0.9999999999998552
23423	249669	4	0.9999999999993748
23423	37469	8	1.0
23423	5944	2	0.9999999931596268
23510	36207	5	0.9999999999991196
23510	36240	4	0.9999999997791318
23510	41072	3	0.9999999966098664
23510	459446	3	0.9999999902002952
23510	66256	2	0.9999998072280528
23510	6692	4	0.9999999994584556
23510	73973	3	0.9999999892215736
23510	88801	4	0.9999999996083276
23510	91762	4	0.9999999997726698
23510	98608	5	0.9999999999802026
235536	384102	4	0.9999999951984176
2363041	4656985	1	0.999999999978704
2363986	2460285	1	0.9999999992333666
237323	280244	9	1.0
237323	292037	5	0.9999999999904738
237323	473692	5	0.9999999912026648
237323	79187	4	0.9999999996199976
237324	309369	4	0.9999999978952198
237324	389919	4	0.9999999164850916
237324	66837	4	0.9999999801436944
237324	882101	3	0.9999998750054052
237324	999466	7	0.9999999999986676
2374816	2865493	13	0.999999999999958
2374816	3123859	14	1.0
2374816	455362	4	0.9999999986509496
2374816	5045061	5	0.9999999637261254
2374816	521287	4	0.999999970741632
2374816	935280	4	0.9999999929370914
2377676	3010425	1	0.9999999971015346
2377676	311076	1	0.9999999978705
2377676	3194326	1	0.99999994677176
2377676	608606	2	0.9999999999989464
2378945	274119	2	0.9999999999999762
2378945	2905162	1	0.9999999989565314
238957	2473213	2	0.9999999201500648
238957	329588	5	0.9999999999788408
238957	379964	3	0.9999998083499644
239725	5742	2	0.9999998333725526
239725	79187	4	0.9999999999875286
239725	8142	4	0.9999999998425764
239725	874379	4	0.9999999992865046
239725	967682	2	0.9999999887781452
239840	3751	3	0.9999999999997496
239840	475850	6	1.0
239840	52613	2	0.9999999777608072
239840	68079	2	0.9999999931983126
239840	967682	2	0.9999999966716198
2414567	2547244	2	0.999999995617091
2414567	262220	5	0.9999999999997522
2414567	3777562	8	1.0
2414567	4004489	9	1.0
2414567	4922087	4	0.999999999982917
2414567	920359	5	0.9999999998426076
2417413	503075	7	0.9999999957485493
242724	36207	3	0.9999999576985028
242724	36240	6	0.9999999999999912
242724	459446	4	0.999999999934853
242724	53440	9	1.0
242724	66837	4	0.9999999994265036
242724	73973	10	1.0
242724	88801	7	1.0
242724	91762	4	0.9999999996583472
243002	25319	2	0.9999999885065032
243002	32164	2	0.9999999847884078
243002	6702	2	0.9999999965910236
243002	68402	2	0.999999954036785
243002	996613	2	0.9999999109989128
2432300	372880	1	0.9999999233546693
2432300	593634	1	0.9999999091253484
2432587	311963	3	0.9999998915441975
2432587	399868	6	0.9999999938760042
2432587	966569	5	0.9999999997423364
24331	25319	2	0.9999999819683446
24331	32164	2	0.9999999761363514
24331	34155	3	0.9999999978821302
24331	37222	3	0.9999999697067716
24331	43818	6	1.0
24331	88916	3	0.9999999999940374
2434213	31759	8	0.9999999999982584
243671	243675	8	0.9999999999943724
243671	332804	7	0.9999999905676034
243671	50616	6	0.999999995382964
243675	298100	11	0.99999999999998
243675	319050	7	0.9999999999999672
243675	3251292	3	0.999999830510094
243675	332804	17	1.0
243675	338616	11	0.999999999999932
243675	341452	20	1.0
243675	50616	13	1.0
243675	630133	9	0.9999999999792876
243675	630531	9	0.999999997393321
243675	73857	7	0.99999999964734
243675	901455	8	0.99999999999097
24394	249669	2	0.9999999985542296
244031	249669	2	0.999999955670698
244031	37469	5	0.9999999999999998
244654	3753	15	1.0
244654	429654	6	0.9999999997276748
244654	690852	25	1.0
244654	73857	6	0.9999999457196616
244654	8142	7	0.9999999998936558
2451650	263902	3	0.9999999999993032
2451650	2807998	2	0.9999999936266126
2451650	3093392	2	0.9999999983277332
2451650	319488	4	0.9999999999999866
2451650	407880	1	0.999999854520692
2451650	412840	1	0.999999815886028
2452592	2816827	2	0.9999999947164484
2452592	61498	7	1.0
2452592	870650	3	0.9999999988958728
2458391	2763317	2	0.9999998607266172
2458391	5045061	4	0.9999999861626804
2458391	6142277	5	0.9999999999997906
246115	441757	1	0.9999999624408468
246115	930583	2	0.9999999997209612
246115	968620	7	1.0
246232	268725	54	1.0
246232	382714	14	0.999999979927462
246232	470096	36	1.0
246232	691788	17	0.9999999920621
246232	771725	12	0.9999999988393398
246232	80894	52	1.0
2462817	298100	4	0.9999998463319554
2462817	345331	4	0.999999837082776
2462817	73857	4	0.999999981912158
2462817	901455	4	0.9999999828831568
2473213	3113929	4	0.9999999997994526
2473213	4130664	5	0.9999999999999888
2473213	878867	5	0.9999999999994208
2473834	3854444	1	0.9999999866914926
2473834	621262	1	0.9999999786478584
2473834	932010	1	0.9999999940848934
2477530	436167	2	0.9999999994798782
2477530	929908	3	0.999999999999884
2483355	5515879	1	0.9999999999621408
2484267	2668394	1	0.9999999207788792
2484267	3792243	1	0.9999999996592712
2485494	503173	8	1.0
2485494	5784198	4	0.9999999999938906
248628	319968	10	0.999999924544941
248628	319970	10	0.9999999999147646
248628	380929	12	0.9999999989608388
248628	636433	10	0.9999999996516662
248628	739929	11	0.9999999999944668
248628	851817	10	0.999999998106998
248628	942209	11	0.9999999999994592
248628	966569	9	0.9999999999560556
2487801	298100	9	1.0
2487801	332804	6	0.9999999978303588
2487801	341452	9	0.9999999999998908
2487801	630531	16	1.0
2487801	638411	8	0.9999999871637668
24946	28421	7	0.9999999999999994
24946	34155	6	0.9999999999998002
24946	37222	8	0.999999999999997
24946	40853	2	0.9999999398856748
24946	44153	3	0.9999999569378252
24946	455482	12	1.0
24946	49594	3	0.9999999296984436
24946	5775	9	1.0
24946	6194	12	1.0
24946	6198	11	1.0
24946	6205	8	1.0
24946	7659	5	0.9999999999615956
24946	7669	5	0.9999999999965746
24946	95684	7	0.9999999999999996
2496156	369643	2	0.9999998905743552
2496156	821327	2	0.9999999999917204
249669	37335	3	0.9999999999998532
249669	37469	2	0.9999998600532238
249669	5944	2	0.9999999947922285
249669	75815	4	0.999999999999998
250046	974292	3	0.9999999999277672
2501384	2518803	6	1.0
2501384	4229755	5	0.9999999999977126
2501384	520886	2	0.9999999771028402
250149	315550	10	0.9999999995761152
250149	399868	12	0.9999999482166562
250149	445608	29	0.9999999999999688
250149	503075	20	0.9999999999998952
250149	638411	18	0.999999999830158
250149	685311	4	0.9999999806105484
250149	808776	11	0.99999982780631
2501788	259820	1	0.999999985605581
2501788	773372	2	0.9999999999999996
250536	4662	2	0.999999998906364
250536	904258	6	0.9999999999999996
250902	374646	38	0.9999999999977528
250902	380929	19	0.9999999647557708
250902	503123	31	0.9999999348593598
250902	679575	16	1.0
250902	739929	18	0.9999999999969288
250902	851817	27	1.0
250902	967476	23	0.999999999995215
2509038	345331	8	0.999999999999986
2509038	543844	9	0.9999999999999938
2509038	630531	8	0.9999999999986716
2509038	695587	6	0.99999999999337
250959	5947167	2	0.9999999998331136
2509686	3091790	2	0.9999999997209612
2509686	3210689	2	0.9999999989328096
2512058	2829756	6	1.0
2512058	3349590	3	0.99999999999999
2512058	4066643	3	0.9999999999999726
2512058	420686	1	0.9999999386796802
2512058	6216831	1	0.9999999386796802
2512058	8276696	1	0.9999999549468336
251698	572625	3	0.999999999999914
251698	5784198	2	0.999999988006577
251698	597711	2	0.9999999994913976
251702	251815	1	0.999999960018518
251702	263902	2	0.9999999991867864
251702	269389	2	0.9999999997589456
251702	6326683	1	0.9999998065334004
251702	6780051	3	0.9999999996121848
251815	263902	1	0.99999994677176
251815	265585	1	0.9999999900036872
251815	374656	1	0.9999999940848934
251815	573501	1	0.9999999884067272
253170	3210689	2	0.9999999998007552
253170	406888	2	0.9999999998617648
253170	517019	3	0.999999999999976
25319	27199	2	0.9999999960082394
25319	32164	7	1.0
25319	47126	3	0.999999999998237
25319	490252	3	0.9999999991174504
25319	77096	4	0.999999999999998
25319	88916	6	1.0
25319	91242	4	0.9999999999999928
2531922	320711	2	0.9999999999980702
2531922	483938	2	0.9999999999980702
2531922	608606	4	1.0
253491	323606	20	0.9999999999999912
253491	380858	16	0.9999999993054436
2536259	455009	3	0.9999999984604312
2536259	455013	3	0.9999999998755976
2536259	501981	3	0.99999999994773
253704	3615925	1	0.999999994548622
253704	3870160	2	0.9999999999827144
253704	486142	1	0.9999998637534898
253704	5046038	1	0.9999999332322388
253704	5198404	1	0.9999999332322388
253704	729414	2	0.9999999978423576
2537786	2596237	12	0.9999999999750074
2537786	2621158	13	0.9999999998371684
2537786	2649662	7	0.9999999965669903
2537786	2668962	17	1.0
2537786	2736699	8	0.9999999980872816
2537786	305803	10	0.9999999972649763
2537786	3123859	11	0.9999999996957512
2537786	3564072	7	0.9999999974868764
2537786	3654723	6	0.9999998406559748
2537786	3769651	26	1.0
2537786	3778625	5	0.9999999466682384
2537786	3781613	7	0.9999999114275994
2537786	4206316	5	0.99999999993152
2537786	4655440	7	0.9999999197205888
2537786	5641710	11	0.9999999998870522
2537786	5685253	6	0.9999999947846632
2537786	5777637	5	0.9999998218582938
2537786	5790857	10	0.9999999999997832
2537786	668530	9	0.9999999995146084
2537786	6929373	13	0.9999999999999996
2537786	7025456	7	0.9999999862457334
2537786	726440	15	0.9999999999997664
2537786	737986	12	0.9999999999999972
2537786	774755	10	0.9999999940050168
2547244	360585	2	0.9999999999508616
2547244	4716542	1	0.9999999931006596
2547245	3018682	6	1.0
2547245	420341	6	1.0
2548557	2808127	2	0.9999999815962516
2548557	314657	4	0.9999999999999996
2548557	3287503	2	0.9999999962729076
2548557	381115	4	0.9999999999999738
2548557	930542	1	0.9999999127961634
255665	286051	3	0.9999999997467496
255665	417464	1	0.9999998326407188
255665	566349	8	1.0
255665	724480	2	0.9999999892911298
256245	3544221	4	0.9999999916071042
256245	384102	13	1.0
256245	384103	3	0.9999998914979548
256245	384104	9	0.9999999999999876
256245	618504	6	0.999999999871416
256245	697021	5	0.999999999933752
256245	716379	6	0.9999999999796668
256245	730915	4	0.9999999504498788
256245	798540	5	0.9999999994171822
256245	806786	6	0.9999999997703358
256245	965695	3	0.9999999597882876
2565437	2621158	22	1.0
2565437	2649662	12	1.0
2565437	2736699	11	0.9999999999999992
2565437	3654723	14	1.0
2565437	4788112	17	1.0
2565437	6180074	7	0.9999999931217606
2565437	6549413	6	0.999999999796776
2565437	7445846	5	0.999999994015776
2565437	774745	5	0.9999999286342336
2565437	774755	9	0.9999999990563716
2565437	8729557	4	0.9999999199376388
2570413	6823412	1	0.9999999786478584
2582673	4232036	3	0.9999999998824596
2582673	650627	7	0.9999999999999998
2582673	73018	3	0.9999999997257332
2582673	882101	6	1.0
2595052	971242	4	1.0
25955	319972	10	0.9999998552523116
2596237	2621158	13	0.9999999994956488
2596237	2650965	9	0.9999999986179016
2596237	2668962	21	1.0
2596237	3035714	12	0.9999999999999938
2596237	3123859	10	0.9999999901056644
2596237	3769651	11	0.999999999994142
2596237	4135092	8	0.9999999998408816
2596237	4655440	8	0.9999999902250652
2596237	473692	12	0.9999999999995948
2596237	4788112	11	0.9999999999957466
2596237	5349962	9	0.9999999999254628
2596237	5635280	3	0.9999998421941032
2596237	5685253	6	0.9999999904620942
2596237	5738143	8	0.9999999941070786
2596237	5790857	6	0.9999998056150992
2596237	6180074	11	0.999999999993496
2596237	6929373	9	0.9999999996793316
2596237	7025456	7	0.9999999729231356
2596237	726436	9	0.9999999997193072
2596237	726439	8	0.9999999650314482
2596237	726440	20	1.0
2596237	737986	7	0.9999999493333152
2596237	774755	16	0.999999999999998
2597396	3354268	1	0.999999930826686
259820	259897	2	0.9999999984748345
259820	269389	2	0.9999999997589456
259820	2897253	2	0.9999999997209612
259897	263811	2	0.9999999980953348
259897	427751	2	0.9999999994045556
259897	449975	6	1.0
259897	612709	4	0.999999999999992
259897	756252	1	0.9999999967608264
2599022	487468	1	0.9999998313802576
2599469	2619952	1	0.9999999233546693
2599469	503110	2	0.9999999943946772
2599469	749792	4	0.9999999999999988
260862	316312	6	1.0
260862	417464	2	0.999999999980722
260862	612709	2	0.9999999991742168
260862	913122	2	0.9999999999975898
261011	600514	8	1.0
261011	889770	2	0.999999991171634
261016	314527	4	0.999999999699566
261016	368085	5	0.999999999931636
261016	8722	17	1.0
261016	889770	4	0.9999999999888506
2614526	3024381	1	0.9999999988547889
2614526	869854	1	0.9999999995362314
2618234	520888	3	0.9999999992448572
2618234	905358	4	0.9999999999484326
2619952	9712	1	0.9999999781960056
2621158	2649662	11	0.9999999999993306
2621158	2650965	17	1.0
2621158	2668959	7	0.999999938718892
2621158	2668962	14	0.9999999999166426
2621158	2736699	15	1.0
2621158	305803	17	0.9999999999999876
2621158	3123859	15	0.9999999999964468
2621158	3475626	9	0.999999998312322
2621158	3564072	9	0.9999999997867888
2621158	3654723	8	0.9999999859534608
2621158	3769651	12	0.999999999977536
2621158	3781613	14	0.9999999999999832
2621158	4655440	12	0.999999999995417
2621158	473692	11	0.9999999995664046
2621158	4788112	22	1.0
2621158	4992352	9	0.999999999494181
2621158	5349961	8	0.9999999999556304
2621158	5349962	13	0.999999999999984
2621158	5641710	12	0.9999999985059892
2621158	5641711	9	0.9999999999981316
2621158	5738143	10	0.9999999993964828
2621158	5790857	10	0.9999999999763072
2621158	6180074	18	1.0
2621158	6549413	12	1.0
2621158	668530	9	0.9999999691849724
2621158	6929373	13	0.9999999999998762
2621158	6945851	8	0.999999998354654
2621158	7025456	9	0.9999999982587408
2621158	726440	18	0.9999999999998398
2621158	737986	10	0.9999999997627363
2621158	774755	19	0.9999999999999998
262200	342257	1	0.9999998351474604
262200	459446	2	0.9999999549946827
262220	2642385	5	1.0
262220	3777562	5	0.9999999999999112
262220	4004489	5	0.9999999999999112
262220	650627	5	0.9999999988865764
262220	920359	5	0.9999999930989236
2623191	388261	10	1.0
262337	417464	3	1.0
262801	269389	3	0.999999999999999
262801	3287503	1	0.9999998603266462
2628049	917472	4	0.9999999998302588
2628049	927824	3	0.9999999851652466
2628049	976382	3	0.9999999996032104
2629359	560714	10	1.0
2633219	32845	3	0.9999999999875184
2633219	948339	3	0.9999999999998944
263559	263902	2	0.9999999999987492
263811	3356160	2	0.9999999977696776
263811	5046038	1	0.9999999091253484
263811	581447	2	0.9999999807854392
263811	612709	3	0.9999999999967014
263811	700097	2	0.9999999995993372
263902	374656	4	1.0
