src	trg	nij	score
1010217	120913	1	0.9921151438594764
1010217	127686	1	0.9870397507146936
1010217	1291296	1	0.9982276169115776
1010217	1321129	1	0.999118646149598
1010217	1432200	1	0.9251393745013544
1010217	145643	1	0.8943945258624489
1010217	152754	2	0.9299618520905208
1010217	1546033	1	0.9406408853439866
1010217	1549440	1	0.988393550774836
1010217	1574125	1	0.9499823369063112
1010217	1579409	1	0.9996502054115178
1010217	1602494	2	0.999785482179054
1010217	1611980	2	0.9936579055657973
1010217	1701375	1	0.9999897150973696
1010217	1736801	1	0.9811784070395146
1010217	1737472	1	0.9995050999122246
1010217	1741170	1	0.9979588376819531
1010217	175006	3	0.9917023515813008
1010217	1756597	4	0.9999963545493356
1010217	176185	2	0.9347011212326988
1010217	1765450	1	0.9943049578608
1010217	1773230	6	0.9999471897087374
1010217	1827188	1	0.9696712055197504
1010217	1897494	2	0.9999511273894248
1010217	199024	2	0.9391023792523976
1010217	2015090	3	0.9999858145917072
1010217	2036156	3	0.9999866909132716
1010217	2053738	2	0.9920582744615152
1010217	2149873	2	0.9990713605722168
1010217	215246	3	0.9750210704268087
1010217	217255	3	0.9983648230396092
1010217	230620	1	0.7500076472990287
1010217	2434213	2	0.9999448217112168
1010217	2476250	1	0.9987925634285972
1010217	250902	1	0.7706349708122382
1010217	260293	1	0.993371918311424
1010217	2672219	1	0.9992307934390928
1010217	281531	3	0.9997214287737942
1010217	281975	1	0.9518086956204704
1010217	297664	1	0.7191031703898629
1010217	299238	4	0.9999985597655102
1010217	299967	4	0.9935517352050968
1010217	302018	2	0.9591867409913676
1010217	303666	1	0.847713009845908
1010217	310136	1	0.6257378585198783
1010217	310137	1	0.8624924517758267
1010217	311510	1	0.7954664204257588
1010217	315070	1	0.7693875141609885
1010217	31759	5	0.9999930750074124
1010217	3179893	2	0.9952740350756336
1010217	319968	1	0.84928331723414
1010217	319972	9	0.9984971577475504
1010217	319974	1	0.9970447792060452
1010217	32434	2	0.9964075266816864
1010217	327416	2	0.9290749274279616
1010217	327903	1	0.9041697210779616
1010217	330493	1	0.9187166926695356
1010217	332804	1	0.9377607552952824
1010217	342427	3	0.9888950825223872
1010217	345918	1	0.7971119004566155
1010217	345919	1	0.7720897722346731
1010217	350834	3	0.908678695212542
1010217	359000	1	0.9890076773490742
1010217	360695	4	0.9999999999664932
1010217	360863	3	0.9804581925180664
1010217	361057	4	0.8332094461250756
1010217	36202	1	0.9963929420608346
1010217	36217	1	0.889501410112625
1010217	36543	8	0.9998719739490242
1010217	370781	1	0.9248141221959324
1010217	372877	3	0.9999904889929896
1010217	374646	2	0.7776168070515254
1010217	376570	1	0.7397762679990669
1010217	380856	1	0.7525118664461431
1010217	380858	1	0.7347633202672899
1010217	380862	1	0.9957298176200362
1010217	380864	1	0.9954803501253892
1010217	380870	3	0.9995134656973984
1010217	380929	1	0.8415983018157883
1010217	382456	4	0.9999671220525104
1010217	383179	3	0.9847337710785372
1010217	392118	3	0.9835836677623824
1010217	398973	2	0.9599403963070792
1010217	44955	1	0.9993151582820476
1010217	455014	2	0.9983283025023876
1010217	461384	2	0.9661248836745496
1010217	490256	1	0.8858392451342054
1010217	503123	3	0.905198886884677
1010217	528361	1	0.9993555487796978
1010217	529900	2	0.9485781210049335
1010217	531383	1	0.9825926805767364
1010217	543841	2	0.9855095882093862
1010217	543844	2	0.9946954018769224
1010217	556869	4	0.9753338971054958
1010217	583578	4	0.9999802363138444
1010217	593166	1	0.7520945497092736
1010217	598281	1	0.9964382967955286
1010217	602861	1	0.9320198689508497
1010217	61498	1	0.99532750493181
1010217	626035	1	0.9974063158920468
1010217	639720	1	0.8410041292043631
1010217	655157	4	0.9987865130546044
1010217	660740	3	0.9424068037783396
1010217	679571	1	0.6171190574338583
1010217	712046	5	0.9937156444391276
1010217	771725	1	0.9734245221050484
1010217	830924	1	0.9684947298145958
1010217	836637	1	0.9825926805767364
1010217	839027	1	0.7001431176011903
1010217	851819	3	0.9968477418384304
1010217	890321	1	0.9985965386265876
1010217	891993	1	0.9450905110124492
1010217	920358	5	0.999948880489251
1010217	949064	5	0.9987123826648712
1010217	9764	2	0.9997415762563656
1010217	9772	1	0.9949616909040998
1012486	1516677	1	0.9999999781960056
1012486	1940603	1	0.9999978223306896
1012486	265585	1	0.9999999424288366
1012486	339423	6	1.0
1012486	523051	1	0.999999983306026
1012486	73018	2	0.9999999990689656
1013964	1781869	1	0.9999999804079656
1013964	596995	1	0.999999640302312
1013964	86611	11	1.0
1014217	1016664	1	0.3033546811836154
1014217	1021364	2	0.9935590572120928
1014217	1022419	2	0.9716581191377484
1014217	1025541	1	0.994774925245809
1014217	1031910	5	0.996355219627528
1014217	1032099	1	0.8702925642314947
1014217	1035112	1	0.9177151973134902
1014217	1036614	5	0.8129455286444227
1014217	1036620	1	0.632043875427571
1014217	1044351	12	0.8806450230448937
1014217	1044352	1	0.249730987719036
1014217	1049601	6	0.9442308300345392
1014217	1053623	4	0.8676869903587224
1014217	1054252	4	0.9830371891585136
1014217	1066423	1	0.7390064250050523
1014217	106870	1	0.3241297470948471
1014217	1070510	1	0.9080076141635054
1014217	1079953	1	0.915974779193307
1014217	1094475	1	0.999790951145744
1014217	1101377	1	0.9848134746169565
1014217	1108657	1	0.4576086941271947
1014217	1120631	1	0.9570032821749932
1014217	1123004	1	0.8838755836039667
1014217	112699	2	0.9414315091492224
1014217	112758	1	0.940018817980212
1014217	1131687	7	0.8265728902301243
1014217	1141470	1	0.9610830118593744
1014217	114390	3	0.366674172854405
1014217	1146166	3	0.9917935670290374
1014217	1148541	1	0.9617477832197858
1014217	1160014	7	0.994454514279444
1014217	1169241	4	0.9410385529914984
1014217	1186994	4	0.968088397489945
1014217	1194303	1	0.9415748987183662
1014217	1194864	4	0.862910179012069
1014217	1197607	4	0.8439957540772062
1014217	1201631	1	0.6882773013324976
1014217	1209001	1	0.988646816270371
1014217	1214433	1	0.9656424278171084
1014217	1222549	4	0.895845122080483
1014217	123845	1	0.9312135224010936
1014217	1247151	1	0.8287245921120321
1014217	1258970	9	0.7817725644098531
1014217	1260543	4	0.3630462609994293
1014217	126162	4	0.3866309994590587
1014217	1266412	1	0.9287425783983352
1014217	1266415	1	0.8732338040413282
1014217	1266421	1	0.9541989757637096
1014217	126890	1	0.986577419357574
1014217	1269926	4	0.999024057266516
1014217	1274456	1	0.6102462151821321
1014217	127686	2	0.9400181514262462
1014217	1283662	1	0.4004636562168964
1014217	1290056	1	0.8693086343314828
1014217	1299766	2	0.729835562129177
1014217	130112	2	0.9954509686864168
1014217	130185	15	0.998876796660756
1014217	1315272	2	0.7649684298892213
1014217	1333580	6	0.9998672858787204
1014217	1341032	1	0.9650046694904536
1014217	1350545	4	0.9843079481280838
1014217	136886	4	0.6139041212824008
1014217	137933	6	0.9946763422435022
1014217	140798	2	0.8974382031118442
1014217	1410837	1	0.999846112124356
1014217	1435331	7	0.9999986071161788
1014217	1449554	1	0.9675278800459411
1014217	1475883	1	0.3039868319461433
1014217	149103	2	0.9418990799919384
1014217	152754	11	0.9954507273034588
1014217	1537601	1	0.4287568330741912
1014217	1546033	7	0.998798480834514
1014217	1547793	1	0.8045584164732388
1014217	1560631	1	0.9431166218412064
1014217	1561718	1	0.9506019730607386
1014217	1563967	3	0.9187368522309778
1014217	1565257	1	0.9986471226079818
1014217	1574125	1	0.4506996370991581
1014217	157482	2	0.9931326602842616
1014217	1579899	3	0.5822911290132209
1014217	1589670	1	0.985707312347852
1014217	1592797	1	0.9763005575103916
1014217	1596044	12	0.999999996917021
1014217	1607816	3	0.9998990843840798
1014217	1611980	3	0.8731915227357698
1014217	161332	1	0.7303507021082825
1014217	162108	1	0.846238307241509
1014217	162295	1	0.9991751740748244
1014217	1633836	1	0.9549062507862848
1014217	1644334	1	0.8370088785687391
1014217	1645255	1	0.9965628651359452
1014217	1663033	1	0.9211618020271632
1014217	166481	1	0.6732844366095154
1014217	1673266	1	0.8952052195150954
1014217	1685706	1	0.9848134746169565
1014217	168621	2	0.4857350608058606
1014217	1692953	1	0.9979947461855382
1014217	1708649	2	0.9877443850130228
1014217	171049	4	0.8585025018034722
1014217	171123	1	0.7735598539698783
1014217	1726552	2	0.9935590572120928
1014217	1736801	3	0.9759609086296946
1014217	1743641	1	0.9810069404891274
1014217	175006	3	0.426607937309139
1014217	175008	2	0.8631657899260691
1014217	1756519	1	0.9965628651359452
1014217	176185	2	0.1485019980524218
1014217	176435	8	0.8900683712133663
1014217	1766357	1	0.8203729646386647
1014217	1773230	6	0.7891612961901694
1014217	1780675	1	0.852332507430702
1014217	1806890	2	0.9902256170595182
1014217	1826509	1	0.988646816270371
1014217	184085	8	0.9941874768637008
1014217	1898086	2	0.8117960062519053
1014217	1901200	2	0.6957768098223841
1014217	191166	6	0.856143327472128
1014217	1925467	1	0.717374043277331
1014217	1932389	1	0.927079434334292
1014217	1974635	1	0.8235122262449079
1014217	19762	2	0.8117960062519053
1014217	1983364	1	0.952772210398108
1014217	199024	6	0.8180326251697099
1014217	199255	2	0.998752653070666
1014217	200304	5	0.9999507741151432
1014217	2010153	1	0.963715437107606
1014217	2015090	1	0.8359772936574044
1014217	2016219	1	0.8857849919986445
1014217	2040068	2	0.9847048447819466
1014217	2040069	1	0.9723458857403324
1014217	206096	1	0.8503066178553128
1014217	207470	6	0.7076096670342245
1014217	2075075	1	0.9303930784838226
1014217	2078946	1	0.748741675629552
1014217	208348	2	0.9010090579970113
1014217	208751	2	0.8523468206866336
1014217	2117533	2	0.9317122792612827
1014217	2118137	1	0.9034901148011848
1014217	213976	1	0.9328446676239156
1014217	215246	3	0.1858969793565296
1014217	2168241	1	0.7152129833319716
1014217	217255	1	0.2789528284227879
1014217	217518	1	0.897062733599937
1014217	21893	1	0.9958393125505656
1014217	2219240	1	0.7681762907366604
1014217	2219337	1	0.9446437637784654
1014217	22720	13	0.997825574257026
1014217	228254	6	0.9189682636927065
1014217	22922	1	0.8119616080775628
1014217	2292319	1	0.8214203375139257
1014217	230620	7	0.8687731665597134
1014217	2315155	1	0.8952052195150954
1014217	232595	2	0.5044951879901703
1014217	232885	3	0.9415230697210064
1014217	232886	2	0.5874804165804779
1014217	2329579	1	0.9624081324515286
1014217	2330060	1	0.9992874068200608
1014217	233124	1	0.9279125739991244
1014217	237325	3	0.852317595467483
1014217	238957	3	0.9999431613740698
1014217	2417413	1	0.9681469802901652
1014217	243671	1	0.8287245921120321
1014217	244654	2	0.7795531945646046
1014217	246232	11	0.9992468872362648
1014217	250149	2	0.723524981047118
1014217	253491	6	0.9973375456053022
1014217	253528	1	0.5707049587832507
1014217	2601476	1	0.9909247744395118
1014217	262220	2	0.9907522706646728
1014217	2646444	2	0.704516610035328
1014217	2684107	1	0.7638638505016992
1014217	268725	8	0.975988669499702
1014217	270463	4	0.9989169264889592
1014217	2726494	3	0.9354612140984814
1014217	273695	2	0.528072540247337
1014217	2744907	1	0.955609413792872
1014217	274632	2	0.372588599770334
1014217	2752896	4	0.9869860565034594
1014217	2781135	1	0.9878374034261618
1014217	281856	2	0.4800382689178201
1014217	281975	2	0.729835562129177
1014217	286825	2	0.7463182046775233
1014217	287143	1	0.9723458857403324
1014217	2874979	1	0.8593773918645922
1014217	2951466	1	0.7433339055850369
1014217	297663	13	0.9436750437487594
1014217	297664	2	0.0937941569361063
1014217	298100	1	0.6530835699848796
1014217	299780	8	0.9981947302993528
1014217	299967	1	0.018247806534499
1014217	302018	2	0.2535795652230447
1014217	302019	4	0.6288403352300933
1014217	303666	1	0.1283184938474932
1014217	304615	1	0.9541989757637096
1014217	308592	1	0.9979947461855382
1014217	310136	5	0.3337712423764402
1014217	310137	4	0.7534337856144798
1014217	31035	1	0.9805057378483064
1014217	311510	5	0.7307828786577856
1014217	314177	5	0.9980524595931312
1014217	3145504	9	0.9960207968774892
1014217	315070	8	0.9494294898749612
1014217	315550	4	0.9764801255453583
1014217	3176593	2	0.4814590546509895
1014217	318300	5	0.8686803476655658
1014217	3189227	1	0.5777043225203805
1014217	319488	1	0.983896214458596
1014217	319960	2	0.2613817703706392
1014217	319968	3	0.5258857765219347
1014217	319972	11	0.1166956867666395
1014217	319978	13	0.9991313436835396
1014217	3224818	1	0.9656424278171084
1014217	323606	10	0.9936329173271552
1014217	325421	1	0.9890422306509802
1014217	327416	4	0.4566378593858149
1014217	327903	3	0.7173344256770801
1014217	329588	8	0.999998901464662
1014217	330161	2	0.8313630976755271
1014217	330493	2	0.5605177106222736
1014217	331346	2	0.9980466967490048
1014217	332804	2	0.6536059062779727
1014217	33624	1	0.66475616538848
1014217	339934	13	0.9862017822302588
1014217	341452	3	0.7719364266161668
1014217	342427	5	0.7199152345995226
1014217	344890	2	0.8169250110894278
1014217	345331	1	0.6478003563245797
1014217	345493	2	0.9893097634043756
1014217	345918	2	0.1958845347793208
1014217	345919	4	0.5006090512378139
1014217	3461	1	0.9080076141635054
1014217	3465628	1	0.9624081324515286
1014217	3475626	1	0.7778602347746899
1014217	349215	4	0.8562757988415888
1014217	350834	11	0.8273794329487372
1014217	351837	3	0.9533021153273168
1014217	353382	1	0.8431731368188834
1014217	359859	2	0.9738799991577914
1014217	35992	1	0.9996557793072728
1014217	360863	2	0.1068287019592009
1014217	360999	8	0.9999979147930388
1014217	361057	19	0.8765336047093983
1014217	361658	5	0.8738688739495972
1014217	36214	1	0.9360672496562308
1014217	36217	4	0.8274660365556397
1014217	36231	7	0.9996773314890676
1014217	36241	1	0.4371034321416522
1014217	364768	5	0.8493461930644237
1014217	36543	11	0.749796161804499
1014217	366682	14	0.968255077116922
1014217	369428	1	0.6040797118256773
1014217	369643	2	0.9361718292981108
1014217	370781	2	0.5890341004465021
1014217	371804	10	0.4975921446809035
1014217	371805	9	0.9999714626740154
1014217	371806	6	0.9643740649466896
1014217	371808	8	0.9933862508280132
1014217	371809	1	0.9656424278171084
1014217	374646	4	0.078771017030571
1014217	376570	9	0.9634693564685458
1014217	379963	9	0.9999949913831304
1014217	379964	5	0.9995936145065302
1014217	380856	6	0.7703121564595512
1014217	380858	12	0.9972178070546704
1014217	380859	4	0.9950838587441416
1014217	380863	1	0.6732844366095154
1014217	380872	2	0.9875399926610104
1014217	380875	1	0.6195483560366022
1014217	380929	5	0.8351022117230673
1014217	382456	1	0.4584775030531636
1014217	382714	8	0.999341100514848
1014217	383179	5	0.6432942641157566
1014217	384103	1	0.9617477832197858
1014217	384104	2	0.8299344642500729
1014217	385292	2	0.8495997982777626
1014217	3866902	2	0.8684691110474683
1014217	389098	1	0.9805057378483064
1014217	389919	3	0.9925109068351624
1014217	391962	3	0.7023910108627024
1014217	392118	8	0.9349373617578328
1014217	398973	10	0.9977946233085108
1014217	399362	2	0.6806591401313808
1014217	399868	7	0.9573012660934096
1014217	4007593	5	0.999986294222742
1014217	401936	8	0.993814195910271
1014217	409131	2	0.9234473106201334
1014217	410333	8	0.6192174083977159
1014217	4135092	1	0.846238307241509
1014217	4184874	2	0.9550817158402968
1014217	4213574	1	0.9336553164076984
1014217	4232032	1	0.7767857246223864
1014217	432287	3	0.964418217611017
1014217	4332218	1	0.9923149311423928
1014217	43736	4	0.8416755547306793
1014217	443966	8	0.792276086205705
1014217	445608	17	0.9694555071771668
1014217	44956	1	0.7216979109236922
1014217	461384	2	0.3001532093717349
1014217	464799	1	0.6541419595001097
1014217	470096	3	0.8392005254430526
1014217	471789	1	0.7033409381349098
1014217	473693	5	0.9690664093365244
1014217	47835	4	0.9972759055421572
1014217	485714	1	0.8318395102658721
1014217	490217	1	0.7714074386041887
1014217	490242	8	0.9936029700102912
1014217	490245	4	0.9709435303101636
1014217	490247	3	0.7811807555827553
1014217	490256	1	0.2013565420172559
1014217	492168	3	0.8239614381293209
1014217	492344	1	0.6605040366671554
1014217	495740	1	0.9919772131332564
1014217	496148	2	0.9894967609228706
1014217	503075	6	0.753536541121222
1014217	503109	1	0.9469066426350716
1014217	503122	1	0.9549062507862848
1014217	503123	9	0.6056202809275968
1014217	503124	9	0.9995310065520252
1014217	503126	6	0.734622560680382
1014217	503173	1	0.8673356120818493
1014217	503228	1	0.8297639702693456
1014217	50570	1	0.8633694361346506
1014217	50616	2	0.8801256491399465
1014217	516001	1	0.963715437107606
1014217	516009	1	0.9675278800459411
1014217	527548	1	0.9279125739991244
1014217	529900	3	0.3798061903749451
1014217	53807	10	0.8542987775071528
1014217	543844	1	0.466348344902055
1014217	55683	2	0.802175313081132
1014217	556869	8	0.5397458973902072
1014217	573804	4	0.7615207172912664
1014217	574093	2	0.781077743207988
1014217	5790857	1	0.8182754348211743
1014217	58101	1	0.938448601076093
1014217	583133	2	0.9482563853270124
1014217	585186	1	0.9963288872042372
1014217	593166	6	0.769461375050176
1014217	597824	7	0.9966615683847304
1014217	602861	4	0.9281398349153456
1014217	608605	5	0.99914500145498
1014217	6142277	1	0.9784461205739312
1014217	617373	4	0.7599091356043532
1014217	6184259	1	0.9905610044718904
1014217	61848	3	0.8296623160411709
1014217	618504	1	0.7346784896487215
1014217	628992	1	0.9852633404883074
1014217	630133	1	0.6446376189181293
1014217	630296	3	0.6307660518191816
1014217	630531	1	0.3857047477393827
1014217	631484	1	0.8790670958113753
1014217	636433	2	0.6528112727561188
1014217	638411	4	0.2757208881115577
